PolyFID,Owner,X,Y,burn50,rx_cat3,zmin_d_a,zmin_di,zm_mcov,zm_ccov,Hectares,zmin_drd,prop_timb,Prop_no_b,zmin_dr,zmin_ddv,year
277,Wildlife Resources Commission,720624.9145,91274.71385,0,4,6.933181152,1.55682373,46.724506,9.178716,3.320789,0.948683288,0.027101,0.975672,0.06,1.632176513,2006
277,Wildlife Resources Commission,720624.9145,91274.71385,0,4,6.933181152,1.55682373,46.724506,9.178716,3.320789,0.948683288,0.027101,0.975672,0.06,1.632176513,2007
278,Wildlife Resources Commission,725118.9753,91100.46549,1,4,3.892723876,2.630779296,31.582122,7.964907,8.438234,4.516370117,0.053328,1,2.546998291,3.183111572,2004
278,Wildlife Resources Commission,725118.9753,91100.46549,0,1,3.892723876,2.630779296,31.582122,7.964907,8.438234,4.516370117,0.053328,0,0,3.183111572,2005
278,Wildlife Resources Commission,725118.9753,91100.46549,0,2,3.892723876,2.630779296,31.582122,7.964907,8.438234,4.516370117,0.053328,0,0,3.183111572,2006
278,Wildlife Resources Commission,725118.9753,91100.46549,0,2,3.892723876,2.630779296,31.582122,7.964907,8.438234,4.516370117,0.053328,0,0,3.183111572,2007
279,Wildlife Resources Commission,721909.5588,91068.92846,0,4,5.09982373,1.341640747,17.625801,6.173394,9.304198,1.182243652,0.029019,0.967305,0.912414367,1.920937255,2004
279,Wildlife Resources Commission,721909.5588,91068.92846,1,4,5.09982373,1.341640747,17.625801,6.173394,9.304198,1.182243652,0.029019,0.967305,0.912414367,1.920937255,2005
279,Wildlife Resources Commission,721909.5588,91068.92846,0,1,5.09982373,1.341640747,17.625801,6.173394,9.304198,1.182243652,0.029019,0,0,1.920937255,2006
279,Wildlife Resources Commission,721909.5588,91068.92846,0,2,5.09982373,1.341640747,17.625801,6.173394,9.304198,1.182243652,0.029019,0,0,1.920937255,2007
280,Wildlife Resources Commission,721176.6146,91130.87499,0,4,6.175411132,1.302497558,12.333436,1.326539,2.452111,1.158015502,0.036703,1,0.9,1.891903808,2004
280,Wildlife Resources Commission,721176.6146,91130.87499,0,4,6.175411132,1.302497558,12.333436,1.326539,2.452111,1.158015502,0.036703,1,0.9,1.891903808,2005
280,Wildlife Resources Commission,721176.6146,91130.87499,0,4,6.175411132,1.302497558,12.333436,1.326539,2.452111,1.158015502,0.036703,1,0.03,1.891903808,2006
280,Wildlife Resources Commission,721176.6146,91130.87499,0,4,6.175411132,1.302497558,12.333436,1.326539,2.452111,1.158015502,0.036703,1,0.03,1.891903808,2007
285,Wildlife Resources Commission,725743.4578,91031.33012,1,4,3.687560058,2.274664794,23.013246,13.873655,4.615665,5.42809375,0.019498,0.994439,2.193285156,3.521775146,2004
285,Wildlife Resources Commission,725743.4578,91031.33012,0,1,3.687560058,2.274664794,23.013246,13.873655,4.615665,5.42809375,0.019498,0,0,3.521775146,2005
285,Wildlife Resources Commission,725743.4578,91031.33012,0,2,3.687560058,2.274664794,23.013246,13.873655,4.615665,5.42809375,0.019498,0,0,3.521775146,2006
285,Wildlife Resources Commission,725743.4578,91031.33012,0,2,3.687560058,2.274664794,23.013246,13.873655,4.615665,5.42809375,0.019498,0,0,3.521775146,2007
286,Wildlife Resources Commission,726297.228,90866.99965,1,4,3.452086425,1.749285522,23.990819,0.340795,9.876486,5.880688964,0.027337,0.984156,1.668172607,3.491618652,2004
286,Wildlife Resources Commission,726297.228,90866.99965,0,1,3.452086425,1.749285522,23.990819,0.340795,9.876486,5.880688964,0.027337,0.191364,0,3.491618652,2005
286,Wildlife Resources Commission,726297.228,90866.99965,0,1,3.452086425,1.749285522,23.990819,0.340795,9.876486,5.880688964,0.027337,0,0,3.491618652,2006
286,Wildlife Resources Commission,726297.228,90866.99965,0,2,3.452086425,1.749285522,23.990819,0.340795,9.876486,5.880688964,0.027337,0,0,3.491618652,2007
287,Wildlife Resources Commission,719123.924,90584.18464,0,4,7.688549804,1.341640747,21.972923,5.21072,33.526742,0,0.034897,0.995921,0.692603759,0,2004
287,Wildlife Resources Commission,719123.924,90584.18464,0,4,7.688549804,1.341640747,21.972923,5.21072,33.526742,0,0.034897,0.995921,0.692603759,0,2005
287,Wildlife Resources Commission,719123.924,90584.18464,0,4,7.688549804,1.341640747,21.972923,5.21072,33.526742,0,0.034897,0.995921,0.283019439,0,2006
287,Wildlife Resources Commission,719123.924,90584.18464,0,4,7.688549804,1.341640747,21.972923,5.21072,33.526742,0,0.034897,0.995921,0.283019439,0,2007
288,Wildlife Resources Commission,726834.6215,90787.0568,0,4,3.130654785,1.020441101,20.293636,0.895356,14.952795,6.091182128,0,0.993125,0.85328778,3.360134033,2004
288,Wildlife Resources Commission,726834.6215,90787.0568,1,4,3.130654785,1.020441101,20.293636,0.895356,14.952795,6.091182128,0,0.993125,0.03,3.360134033,2005
288,Wildlife Resources Commission,726834.6215,90787.0568,0,1,3.130654785,1.020441101,20.293636,0.895356,14.952795,6.091182128,0,0,0,3.360134033,2006
288,Wildlife Resources Commission,726834.6215,90787.0568,0,2,3.130654785,1.020441101,20.293636,0.895356,14.952795,6.091182128,0,0,0,3.360134033,2007
289,Wildlife Resources Commission,722448.4522,91009.43559,0,4,4.920457519,1.281600585,16.504533,1.946851,8.112788,1.955760742,0.088748,0.976236,0.836779541,2.720091796,2004
289,Wildlife Resources Commission,722448.4522,91009.43559,0,4,4.920457519,1.281600585,16.504533,1.946851,8.112788,1.955760742,0.088748,0.976236,0.836779541,2.720091796,2005
289,Wildlife Resources Commission,722448.4522,91009.43559,0,4,4.920457519,1.281600585,16.504533,1.946851,8.112788,1.955760742,0.088748,0.976236,0.03,2.720091796,2006
289,Wildlife Resources Commission,722448.4522,91009.43559,0,4,4.920457519,1.281600585,16.504533,1.946851,8.112788,1.955760742,0.088748,0.976236,0.03,2.720091796,2007
291,Wildlife Resources Commission,719087.2909,90979.12683,0,4,8.144654785,2.310194824,23.871374,6.79326,1.707921,0,0.052695,1,1.680267822,0.067082038,2004
291,Wildlife Resources Commission,719087.2909,90979.12683,0,4,8.144654785,2.310194824,23.871374,6.79326,1.707921,0,0.052695,1,1.680267822,0.067082038,2005
291,Wildlife Resources Commission,719087.2909,90979.12683,0,4,8.144654785,2.310194824,23.871374,6.79326,1.707921,0,0.052695,1,1.230365844,0.067082038,2006
291,Wildlife Resources Commission,719087.2909,90979.12683,0,4,8.144654785,2.310194824,23.871374,6.79326,1.707921,0,0.052695,1,1.230365844,0.067082038,2007
294,Wildlife Resources Commission,724252.2531,90599.52757,0,4,3.795207519,2.143478515,36.324363,36.887409,14.015371,4.188197753,0.520142,1,1.822361083,2.125135253,2004
294,Wildlife Resources Commission,724252.2531,90599.52757,0,4,3.795207519,2.143478515,36.324363,36.887409,14.015371,4.188197753,0.520142,1,0.276586334,2.125135253,2005
294,Wildlife Resources Commission,724252.2531,90599.52757,0,4,3.795207519,2.143478515,36.324363,36.887409,14.015371,4.188197753,0.520142,1,0.276586334,2.125135253,2006
294,Wildlife Resources Commission,724252.2531,90599.52757,0,4,3.795207519,2.143478515,36.324363,36.887409,14.015371,4.188197753,0.520142,1,0.276586334,2.125135253,2007
295,Wildlife Resources Commission,730995.9809,90437.7072,1,4,0.852760253,1.276322875,14.689324,7.631979,2.212691,7.833677246,0,1,0.840535522,5.8328208,2004
295,Wildlife Resources Commission,730995.9809,90437.7072,0,1,0.852760253,1.276322875,14.689324,7.631979,2.212691,7.833677246,0,0.040674,0,5.8328208,2005
295,Wildlife Resources Commission,730995.9809,90437.7072,0,2,0.852760253,1.276322875,14.689324,7.631979,2.212691,7.833677246,0,0.040674,0,5.8328208,2006
295,Wildlife Resources Commission,730995.9809,90437.7072,0,2,0.852760253,1.276322875,14.689324,7.631979,2.212691,7.833677246,0,0.040674,0,5.8328208,2007
297,Wildlife Resources Commission,727026.4557,90455.99274,0,4,3.017051513,0.9,25.671463,0.731134,7.887503,6.457321289,0,1,0.729931518,3.250123046,2004
297,Wildlife Resources Commission,727026.4557,90455.99274,1,4,3.017051513,0.9,25.671463,0.731134,7.887503,6.457321289,0,1,0.192093734,3.250123046,2005
297,Wildlife Resources Commission,727026.4557,90455.99274,0,1,3.017051513,0.9,25.671463,0.731134,7.887503,6.457321289,0,0,0,3.250123046,2006
297,Wildlife Resources Commission,727026.4557,90455.99274,0,2,3.017051513,0.9,25.671463,0.731134,7.887503,6.457321289,0,0,0,3.250123046,2007
298,Wildlife Resources Commission,723491.6693,90505.19262,0,4,4.074923339,1.831720458,43.679767,13.079661,12.20458,3.536566162,0.199105,1,1.841765502,2.018043579,2004
298,Wildlife Resources Commission,723491.6693,90505.19262,0,4,4.074923339,1.831720458,43.679767,13.079661,12.20458,3.536566162,0.199105,1,1.130884643,2.018043579,2005
298,Wildlife Resources Commission,723491.6693,90505.19262,0,4,4.074923339,1.831720458,43.679767,13.079661,12.20458,3.536566162,0.199105,1,0.488364624,2.018043579,2006
298,Wildlife Resources Commission,723491.6693,90505.19262,0,4,4.074923339,1.831720458,43.679767,13.079661,12.20458,3.536566162,0.199105,1,0.488364624,2.018043579,2007
300,Wildlife Resources Commission,730913.8332,90068.53712,1,4,0.907964782,0.797119812,3.344391,0.456391,9.738663,7.98811621,0.12014,1,0.75,5.402832519,2004
300,Wildlife Resources Commission,730913.8332,90068.53712,0,1,0.907964782,0.797119812,3.344391,0.456391,9.738663,7.98811621,0.12014,0.009241,0,5.402832519,2005
300,Wildlife Resources Commission,730913.8332,90068.53712,0,2,0.907964782,0.797119812,3.344391,0.456391,9.738663,7.98811621,0.12014,0.009241,0,5.402832519,2006
300,Wildlife Resources Commission,730913.8332,90068.53712,0,2,0.907964782,0.797119812,3.344391,0.456391,9.738663,7.98811621,0.12014,0.009241,0,5.402832519,2007
301,Wildlife Resources Commission,728539.3323,90370.82995,0,4,3.130654785,1.527939819,2.244743,0,2.230502,7.33430957,0.161399,0.928041,1.317953002,3.991804199,2004
301,Wildlife Resources Commission,728539.3323,90370.82995,0,4,3.130654785,1.527939819,2.244743,0,2.230502,7.33430957,0.161399,0.928041,0.331360839,3.991804199,2005
301,Wildlife Resources Commission,728539.3323,90370.82995,0,4,3.130654785,1.527939819,2.244743,0,2.230502,7.33430957,0.161399,0.928041,0.331360839,3.991804199,2006
301,Wildlife Resources Commission,728539.3323,90370.82995,0,4,3.130654785,1.527939819,2.244743,0,2.230502,7.33430957,0.161399,0.928041,0.331360839,3.991804199,2007
304,Wildlife Resources Commission,724266.6022,90382.18828,0,4,3.603123535,2.145157226,32.811576,32.230239,5.181495,4.436146972,0.260542,0.955322,1.641249511,2.040882202,2004
304,Wildlife Resources Commission,724266.6022,90382.18828,0,4,3.603123535,2.145157226,32.811576,32.230239,5.181495,4.436146972,0.260542,0.955322,0.531601379,2.040882202,2005
304,Wildlife Resources Commission,724266.6022,90382.18828,0,4,3.603123535,2.145157226,32.811576,32.230239,5.181495,4.436146972,0.260542,0.955322,0.531601379,2.040882202,2006
304,Wildlife Resources Commission,724266.6022,90382.18828,0,4,3.603123535,2.145157226,32.811576,32.230239,5.181495,4.436146972,0.260542,0.955322,0.531601379,2.040882202,2007
305,Wildlife Resources Commission,731082.5986,90269.66113,0,4,0.939627563,1.056834838,1.106305,0,1.637239,8.139348632,0.164912,1,0.764852905,5.746938476,2004
305,Wildlife Resources Commission,731082.5986,90269.66113,0,4,0.939627563,1.056834838,1.106305,0,1.637239,8.139348632,0.164912,1,0.03,5.746938476,2005
305,Wildlife Resources Commission,731082.5986,90269.66113,1,4,0.939627563,1.056834838,1.106305,0,1.637239,8.139348632,0.164912,1,0.03,5.746938476,2006
305,Wildlife Resources Commission,731082.5986,90269.66113,0,1,0.939627563,1.056834838,1.106305,0,1.637239,8.139348632,0.164912,0,0,5.746938476,2007
306,Wildlife Resources Commission,728872.8583,90203.57091,0,4,2.802231201,1.626099609,2.779781,0.553229,3.308457,7.758930175,0.462451,1,1.423024902,4.076468994,2004
306,Wildlife Resources Commission,728872.8583,90203.57091,0,4,2.802231201,1.626099609,2.779781,0.553229,3.308457,7.758930175,0.462451,1,0.72560321,4.076468994,2005
306,Wildlife Resources Commission,728872.8583,90203.57091,0,4,2.802231201,1.626099609,2.779781,0.553229,3.308457,7.758930175,0.462451,1,0.366196655,4.076468994,2006
306,Wildlife Resources Commission,728872.8583,90203.57091,1,4,2.802231201,1.626099609,2.779781,0.553229,3.308457,7.758930175,0.462451,1,0.366196655,4.076468994,2007
307,Wildlife Resources Commission,729188.5993,89951.20566,0,4,2.433700927,1.148651367,20.032285,1.635087,18.213808,7.841887695,0.064236,0.98826,1.449034179,4.031401855,2004
307,Wildlife Resources Commission,729188.5993,89951.20566,0,4,2.433700927,1.148651367,20.032285,1.635087,18.213808,7.841887695,0.064236,0.98826,0.827586853,4.031401855,2005
307,Wildlife Resources Commission,729188.5993,89951.20566,0,4,2.433700927,1.148651367,20.032285,1.635087,18.213808,7.841887695,0.064236,0.98826,0.03,4.031401855,2006
307,Wildlife Resources Commission,729188.5993,89951.20566,0,4,2.433700927,1.148651367,20.032285,1.635087,18.213808,7.841887695,0.064236,0.98826,0.03,4.031401855,2007
310,Wildlife Resources Commission,727527.4053,90017.99026,0,4,2.805601562,0.611882324,20.332637,1.123888,6.513511,7.275850585,0.027634,0.994854,0.42,3.062499023,2004
310,Wildlife Resources Commission,727527.4053,90017.99026,1,4,2.805601562,0.611882324,20.332637,1.123888,6.513511,7.275850585,0.027634,0.994854,0.42,3.062499023,2005
310,Wildlife Resources Commission,727527.4053,90017.99026,0,1,2.805601562,0.611882324,20.332637,1.123888,6.513511,7.275850585,0.027634,0,0,3.062499023,2006
310,Wildlife Resources Commission,727527.4053,90017.99026,0,2,2.805601562,0.611882324,20.332637,1.123888,6.513511,7.275850585,0.027634,0,0,3.062499023,2007
311,Wildlife Resources Commission,731004.5127,89830.73565,0,4,1.224499877,0.726223083,10.247483,3.893491,2.228447,8.477322265,0.161547,0.969285,1.03445642,5.514943359,2004
311,Wildlife Resources Commission,731004.5127,89830.73565,0,4,1.224499877,0.726223083,10.247483,3.893491,2.228447,8.477322265,0.161547,0.969285,0.03,5.514943359,2005
311,Wildlife Resources Commission,731004.5127,89830.73565,1,4,1.224499877,0.726223083,10.247483,3.893491,2.228447,8.477322265,0.161547,0.969285,0.03,5.514943359,2006
311,Wildlife Resources Commission,731004.5127,89830.73565,0,1,1.224499877,0.726223083,10.247483,3.893491,2.228447,8.477322265,0.161547,0,0,5.514943359,2007
312,Wildlife Resources Commission,730829.9306,89852.16255,1,4,1.339626831,0.642028015,8.213747,5.997315,6.441852,8.55,0.027942,0.99195,1.148259521,5.373267089,2004
312,Wildlife Resources Commission,730829.9306,89852.16255,1,1,1.339626831,0.642028015,8.213747,5.997315,6.441852,8.55,0.027942,0,0,5.373267089,2005
312,Wildlife Resources Commission,730829.9306,89852.16255,0,1,1.339626831,0.642028015,8.213747,5.997315,6.441852,8.55,0.027942,0,0,5.373267089,2006
312,Wildlife Resources Commission,730829.9306,89852.16255,0,2,1.339626831,0.642028015,8.213747,5.997315,6.441852,8.55,0.027942,0,0,5.373267089,2007
313,Wildlife Resources Commission,724723.5043,89913.11137,0,4,2.80864746,2.010223876,29.753654,40.455322,14.533348,4.567986328,0.625458,0.990824,1.209338623,1.842009765,2004
313,Wildlife Resources Commission,724723.5043,89913.11137,0,4,2.80864746,2.010223876,29.753654,40.455322,14.533348,4.567986328,0.625458,0.990824,1.012027648,1.842009765,2005
313,Wildlife Resources Commission,724723.5043,89913.11137,0,4,2.80864746,2.010223876,29.753654,40.455322,14.533348,4.567986328,0.625458,0.990824,1.012027648,1.842009765,2006
313,Wildlife Resources Commission,724723.5043,89913.11137,0,4,2.80864746,2.010223876,29.753654,40.455322,14.533348,4.567986328,0.625458,0.990824,1.012027648,1.842009765,2007
314,Wildlife Resources Commission,729260.3887,89703.44453,0,4,2.571089355,1.084158691,4.224905,0.118704,6.368773,8.298945312,0,1,1.557690551,4.014286865,2004
314,Wildlife Resources Commission,729260.3887,89703.44453,1,4,2.571089355,1.084158691,4.224905,0.118704,6.368773,8.298945312,0,1,1.149826049,4.014286865,2005
314,Wildlife Resources Commission,729260.3887,89703.44453,0,1,2.571089355,1.084158691,4.224905,0.118704,6.368773,8.298945312,0,0,0,4.014286865,2006
314,Wildlife Resources Commission,729260.3887,89703.44453,0,2,2.571089355,1.084158691,4.224905,0.118704,6.368773,8.298945312,0,0,0,4.014286865,2007
315,Wildlife Resources Commission,729106.0744,89714.89394,0,4,2.929573242,1.32034082,1.181741,0.028733,1.075144,8.294444335,0,1,1.491878051,3.953858886,2004
315,Wildlife Resources Commission,729106.0744,89714.89394,0,4,2.929573242,1.32034082,1.181741,0.028733,1.075144,8.294444335,0,1,1.261784423,3.953858886,2005
315,Wildlife Resources Commission,729106.0744,89714.89394,0,4,2.929573242,1.32034082,1.181741,0.028733,1.075144,8.294444335,0,1,0.03,3.953858886,2006
315,Wildlife Resources Commission,729106.0744,89714.89394,0,4,2.929573242,1.32034082,1.181741,0.028733,1.075144,8.294444335,0,1,0.03,3.953858886,2007
316,Wildlife Resources Commission,723833.6991,89822.7661,0,4,3.585094238,1.721540039,48.703067,33.798408,1.198343,4.416016113,0.375517,0.901243,1.507481323,1.669790405,2004
316,Wildlife Resources Commission,723833.6991,89822.7661,0,4,3.585094238,1.721540039,48.703067,33.798408,1.198343,4.416016113,0.375517,0.901243,1.389748168,1.669790405,2005
316,Wildlife Resources Commission,723833.6991,89822.7661,0,4,3.585094238,1.721540039,48.703067,33.798408,1.198343,4.416016113,0.375517,0.901243,1.389748168,1.669790405,2006
316,Wildlife Resources Commission,723833.6991,89822.7661,0,4,3.585094238,1.721540039,48.703067,33.798408,1.198343,4.416016113,0.375517,0.901243,1.389748168,1.669790405,2007
317,Wildlife Resources Commission,730703.9063,89371.16547,1,4,1.52970581,0.108166542,0.596882,0.177719,9.003478,8.662055664,0.349864,0.969624,1.337946166,4.910570312,2004
317,Wildlife Resources Commission,730703.9063,89371.16547,1,1,1.52970581,0.108166542,0.596882,0.177719,9.003478,8.662055664,0.349864,0.04998,0,4.910570312,2005
317,Wildlife Resources Commission,730703.9063,89371.16547,0,1,1.52970581,0.108166542,0.596882,0.177719,9.003478,8.662055664,0.349864,0,0,4.910570312,2006
317,Wildlife Resources Commission,730703.9063,89371.16547,0,2,1.52970581,0.108166542,0.596882,0.177719,9.003478,8.662055664,0.349864,0,0,4.910570312,2007
318,Wildlife Resources Commission,729859.4874,89429.12038,0,4,2.160208251,0.108166542,5.62636,0.217361,15.217949,8.803095703,0.011828,1,1.80025,3.994058105,2004
318,Wildlife Resources Commission,729859.4874,89429.12038,1,4,2.160208251,0.108166542,5.62636,0.217361,15.217949,8.803095703,0.011828,1,0.15,3.994058105,2005
318,Wildlife Resources Commission,729859.4874,89429.12038,0,1,2.160208251,0.108166542,5.62636,0.217361,15.217949,8.803095703,0.011828,0,0,3.994058105,2006
318,Wildlife Resources Commission,729859.4874,89429.12038,0,2,2.160208251,0.108166542,5.62636,0.217361,15.217949,8.803095703,0.011828,0,0,3.994058105,2007
